2018, 10, 9, 10, 10, 20, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 10, 40, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 11, 0, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 11, 20, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 11, 40, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 12, 0, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 12, 20, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 12, 40, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 13, 0, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 13, 20, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 13, 40, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 14, 0, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 14, 20, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 14, 40, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 15, 0, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 15, 20, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 15, 40, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 16, 0, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 16, 20, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 16, 40, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 17, 0, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 17, 20, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 17, 40, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 18, 0, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 18, 20, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 18, 40, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 19, 0, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 19, 20, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 19, 40, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 20, 0, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 20, 20, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 20, 40, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 21, 0, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 21, 20, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 21, 40, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 22, 0, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 22, 20, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 22, 40, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 23, 0, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 23, 20, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 23, 40, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 24, 0, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 24, 20, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 24, 40, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 25, 0, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 25, 20, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 25, 40, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 26, 0, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 26, 20, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 26, 40, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 27, 0, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 27, 20, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 27, 40, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 28, 0, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 28, 20, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 28, 40, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 29, 0, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 29, 20, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 29, 40, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 30, 0, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 30, 20, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 30, 40, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 31, 0, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 31, 20, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 31, 40, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 32, 0, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 32, 20, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 32, 40, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 33, 0, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 33, 20, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 33, 40, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 34, 0, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 34, 20, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 34, 40, 100.0, 0.0, 0.0, 100.0
2018, 10, 9, 10, 35, 0, 100.0, 0.0, 0.0, 100.0
